sg_1;sg_2;sg_3;sg_4;sg_5;sg_6;sg_7;sg_8;sg_9;sg_10;f_1_r;f_1_i;f_2_r;f_2_i;f_3_r;f_3_i;f_4_r;f_4_i
0.0;0.0;0.1885;0.1885;0.0;0.1257;0.0;0.0;0.0;0.0;-455.03283037;-0.00488877;1348.52191811;-4.33062569;-545.35281478;0.37018515;1164.92007368;107.05295328
0.1571;0.0;0.0;0.0;0.0;0.1885;0.0;0.0;0.0942;0.0;-476.61138904;-0.00360836;570.67584131;-0.09335952;-493.919745;0.23686251;818.71577549;39.23435683
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1257;0.0;0.0;-464.08727025;-0.00140111;503.01725149;-0.0062035;-692.42562766;-0.17669201;-474.89071683;-0.40172276
0.0;0.1571;0.0;0.0;0.0;0.0942;0.0;0.0;0.0;0.0;-432.89776211;-0.00373965;464.23541245;-0.01461025;-442.5371783;-0.10049163;-487.37637075;0.01040914
0.0;0.0;0.1257;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;-424.66744593;-0.00310813;586.1059848;-0.05917448;-509.61704047;-0.21331188;-521.2712225;0.06595779
0.2199;0.1571;0.1257;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;-412.49886337;-0.00463449;49.91808208;-1.40220432;-2281.30696379;47.52368531;514.51548082;4.16588017
0.1885;0.0;0.0;0.0628;0.1885;0.2199;0.1571;0.1571;0.0314;0.0;-376.59118769;-0.00093486;855.53549281;-1.44588577;628.72386722;26.00404549;511.37035418;1.3159924
0.0;0.0;0.0;0.2199;0.0;0.1257;0.0;0.0;0.0;0.1885;-405.15422228;-0.00448681;16429.95120348;-1272.33909924;-697.47114978;0.64996611;1679.75136371;77.66624018
0.0;0.0628;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-461.29465764;-0.00134862;461.03470165;-0.0002488;-920.19198697;-0.00876494;-354.06428684;-0.23318862
0.0;0.0;0.1885;0.1257;0.0;0.0;0.0;0.0;0.0;0.1571;-489.94045678;-0.00526691;852.83230912;-0.8184787;-436.75979797;0.01455617;-1315.04453373;17.51393638
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0942;-494.60877231;-0.00048286;443.21005421;0.00110458;-662.55587538;-0.11478131;-915.59384459;-24.72045546
0.0;0.0;0.0;0.0;0.0;0.2199;0.0;0.2199;0.0;0.0;-442.67920585;-0.00241282;886.99494656;-0.44188447;-502.30825242;0.09586718;-275.53161102;-0.65337356
0.0;0.0;0.0942;0.0;0.1885;0.0;0.0;0.0;0.0;0.0;-442.37558193;-0.00345351;430.18737544;-0.00069329;-493.84242229;-0.39766709;-709.9555599;-0.08770498
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0628;0.0;0.0628;-460.92341741;-0.00200726;479.09330313;-0.00185188;-593.27243208;-0.12861958;-21.7444188;-12.89691934
0.0;0.0;0.1257;0.0;0.0;0.2199;0.0;0.0;0.0;0.0;-495.37087135;-0.00236688;580.17381136;-0.10194008;-356.70693901;-0.43854251;-634.19905732;3.45398396
0.0942;0.0;0.0;0.0;0.0;0.0314;0.0;0.0;0.0;0.0;-489.70468542;-0.00153792;471.67988483;-0.00682823;-583.81867709;-0.1459363;-10813.11795646;-1819.21072233
0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.0628;0.0;-443.04218283;-0.00360774;389.61786323;-0.00014203;-492.16698129;-0.11950596;-146.50018527;53.53631963
0.0;0.0;0.0;0.0;0.0;0.1257;0.0;0.0;0.0;0.0;-441.15238908;-0.00239084;464.66633881;-0.0051349;-767.41295601;-0.09479531;-486.08492584;-0.61449011
0.0;0.0;0.0;0.0;0.0628;0.1571;0.0;0.2199;0.1257;0.1571;-397.85429333;-0.00513822;481.85263969;-0.14589228;2464.90021585;2757.90971621;1682.71042236;74.82020429
0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.1885;0.0;-440.97742689;-0.00430688;468.24806616;-0.01649479;-660.29732985;-2.32268851;-406.55787202;18.44268024
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0942;0.0;0.0;-479.23882494;-0.00039287;493.61388003;-0.00556681;-989.72705296;-0.47863769;-657.75559798;-2.67082644
0.0;0.0;0.0;0.0;0.0;0.0;0.1257;0.0942;0.0;0.0;-459.28942012;-0.00175583;565.6083651;-0.03619124;-523.59187105;-0.14064214;-468.41473191;0.06185512
0.0;0.0;0.0;0.2199;0.1571;0.1571;0.0;0.0;0.0;0.1257;-473.42982593;-0.00301491;463.41387248;-0.22171717;-880.96557954;8.16027948;7662.61122323;730.01537499
0.0;0.0;0.0;0.0;0.1257;0.0;0.0;0.0;0.0;0.0;-475.46880828;-0.00182565;445.66035563;0.000762;-706.68168871;-0.15235216;-569.10283032;0.0637918
0.0;0.0;0.0;0.1257;0.0;0.2199;0.0;0.0;0.0;0.1257;-421.20834981;-0.00526195;-1180.99697852;-14.9861358;-506.00797582;0.10705073;-1248.8831529;4.28595619
0.1885;0.0;0.0;0.0;0.0628;0.1257;0.0;0.1571;0.0;0.0;-426.73559311;-0.00387616;426.49332187;-0.28350175;-350.58515744;-0.05955417;-3107.48873175;46.98236097
0.0;0.0;0.0;0.1257;0.0;0.1885;0.0942;0.0314;0.0;0.1885;-400.69718776;-0.00400762;-345.05821145;-1.32460367;-808.14720723;2.41947595;-951.98497863;28.38624246
0.0;0.0;0.0;0.1885;0.1257;0.1571;0.0628;0.1571;0.1257;0.1257;-349.6532224;-0.00334498;1461.87102297;-1.47528938;-639.76832727;3.41226441;452.63975886;-7.21729076
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0628;0.0;-467.25418142;-0.00115161;460.45352923;0.0009447;-862.63625086;-0.15575281;-388.65580361;-0.19022444
0.0;0.1257;0.0;0.0;0.1257;0.0;0.0;0.1571;0.0;0.0;-402.12102664;-0.00488188;558.63860002;-0.08125513;-419.8284421;-0.02960668;-617.08895157;2.77544269
0.0;0.1885;0.0;0.0;0.0;0.0;0.0;0.0628;0.0;0.0;-470.71575014;-0.00294498;497.778171;-0.01911972;-534.16056894;-0.07453646;-507.20035456;0.18212495
0.1571;0.0;0.0;0.0;0.0;0.1257;0.0;0.0;0.0;0.0;-419.29571382;-0.00317202;482.45293889;-0.0217177;-458.27947126;-0.8029075;-530.99274975;0.17726563
0.1885;0.0;0.0;0.0;0.0;0.1885;0.0;0.0;0.0628;0.0;-446.72641301;-0.00334271;634.61728105;-0.44517054;-489.05725312;0.01803322;-981.4339156;4.33466452
0.1571;0.0;0.0;0.2513;0.0;0.0;0.0;0.0;0.0;0.0;-416.66918115;-0.00534643;681.05997346;-0.22856295;-446.78795662;0.00648136;-925.12600688;2.62184087
0.0;0.0;0.0;0.0;0.0628;0.1571;0.0;0.1571;0.0;0.1571;-372.38725852;-0.00455693;454.09416064;-0.45035421;-591.03912455;0.574418;-5429.05428091;141.33941682
0.1885;0.0;0.0;0.0;0.0;0.0;0.0;0.1571;0.2199;0.0;-388.20257678;-0.00457119;450.64355053;-0.29508691;-570.2633073;0.53723858;-6680.02228887;795.17555402
0.0;0.0;0.0;0.1885;0.0;0.0;0.0;0.0;0.0;0.1571;-452.98348849;-0.00484699;727.74788641;-0.15325191;-445.06298532;0.76737254;-721.0590071;-1.93991981
0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.0;-482.90198245;-0.0010489;621.97477964;-0.04451898;-675.35616366;-0.10718189;-555.92372577;-0.68366428
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0942;-489.24677712;-0.00091547;455.58833788;-0.0020514;-870.96777661;-0.19248319;-356.31221124;-0.12636707
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1257;0.0;-484.07669934;-0.00089203;436.9384912;0.00213044;-708.51697126;-0.10899591;-549.35153298;-0.44228445
0.0;0.0;0.0;0.1571;0.0;0.0;0.1257;0.0;0.0;0.1885;-409.09222522;-0.00510532;1360.71544738;-2.62067632;-433.83571441;0.04513799;-1890.15360034;15.5305214
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0942;0.0;0.0;-456.00562358;-0.00164947;510.78975545;-0.0064368;-624.9930234;-0.12316704;-594.62440316;-0.89022686
0.1571;0.0;0.0;0.0;0.0;0.1257;0.1571;0.2199;0.0;0.1885;-366.48575027;-0.00238065;766.55412313;-0.81161041;-82.0595143;6.69232483;604.69400917;4.80457763
0.0;0.0;0.0;0.1885;0.1257;0.0;0.0;0.0;0.0;0.0;-481.87359102;-0.00418163;631.19907984;-0.09367746;-351.09990232;0.6378358;-466.03836221;0.15103801
0.0628;0.0;0.0;0.0;0.0;0.0;0.1257;0.0;0.0;0.0;-428.4477152;-0.00345788;493.53209037;-0.01448198;-504.67002947;-0.1555321;-584.49190587;4.68545913
0.0;0.0;0.0;0.1257;0.0;0.0;0.1571;0.0;0.0;0.0;-448.75338103;-0.00334291;498.89304401;-0.02442313;-403.88593746;-2.17952849;-253.84232541;0.5163297
0.0;0.0;0.0;0.0;0.2199;0.0;0.0;0.0942;0.0942;0.1571;-375.01961391;-0.00548587;4013.34007041;-138.20572691;-634.48026518;0.59396945;25212.15724879;6582.41309957
0.1257;0.0;0.2199;0.2513;0.0;0.0;0.0;0.0;0.0;0.0;-431.07083192;-0.00385805;990.51750193;-1.31799302;-436.54722163;0.22268984;-26839.29531925;8101.99503122
0.0;0.0;0.0;0.0;0.0;0.0942;0.1257;0.0;0.0;0.0;-474.22411025;-0.00195294;507.28079319;-0.02504913;-450.94094518;-0.13577338;-440.33196152;-0.27182763
0.0;0.0;0.0;0.1257;0.0;0.0;0.0;0.1257;0.0;0.0;-453.95181961;-0.00302448;574.34957678;-0.04133589;-378.51423371;-1.36931321;-471.20959444;0.04163921
0.0;0.0;0.0;0.1257;0.0;0.0;0.0;0.0;0.0;0.0;-460.4732059;-0.0020997;468.27236498;-0.00075298;-693.64546372;-0.08212644;-1187.02868169;18.33135173
0.0;0.0;0.1571;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;-411.61170746;-0.00369776;726.13455787;-0.20187201;-504.76287148;-1.24864585;-465.17534327;-0.2966432
0.0;0.0;0.0;0.0;0.0;0.0;0.1885;0.1571;0.0;0.1571;-442.31304612;-0.00282699;163.01698319;-5.30547892;-570.58442204;0.60599376;-744.3216866;2.58386391
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2827;0.0;0.0;-431.18066523;-0.0035014;438.20552859;-0.00419113;-431.70050097;-0.39201223;-614.24963414;0.75809747
0.0;0.0;0.2513;0.1257;0.0;0.0;0.0;0.0628;0.0;0.0;-475.50675139;-0.00295534;601.47365204;-0.1047957;-435.3680651;-0.02979313;-668.18014627;0.86614611
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0628;0.2199;0.0;-462.62857034;-0.00241682;540.26744002;-0.0404112;-427.31895038;-1.91681435;-465.09632436;0.00799891
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1257;0.0;-463.37583718;-0.00217887;459.93240518;0.00022744;-626.44510562;-0.09761365;-608.49860012;-1.80993434
0.1257;0.0;0.1571;0.0;0.0942;0.0;0.0;0.0;0.0;0.0;-435.58037571;-0.00478816;553.85767827;-0.03777571;-507.85513181;-0.16712252;-697.60067607;2.34610964
0.1571;0.0314;0.1571;0.0;0.0;0.0;0.0;0.2199;0.0;0.0;-374.82156105;-0.00520347;234.23247696;-0.32395574;-564.20072011;0.71910099;1175.23104033;28.50419216
0.0;0.0;0.1257;0.1257;0.0;0.0;0.0;0.0;0.0;0.0;-471.87597757;-0.00262681;611.12242101;-0.0540852;-227.21418176;-5.97264042;207.15743623;-21.21285073
0.0;0.0;0.0;0.0;0.0;0.2513;0.0;0.0;0.0;0.0;-462.13477298;-0.00271919;450.51548512;-0.00580599;-572.89246438;-0.02049943;-567.93420523;-4.15219924
0.0;0.0;0.1885;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-477.10638436;-0.00288461;499.09538656;-0.01122927;-526.32225629;-0.15576745;-521.57669282;-0.03775987
0.0;0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;-442.21481672;-0.00227072;442.82072071;0.00175263;-740.94296187;-0.08493214;-577.17502704;-0.46724986
0.0;0.0;0.0;0.0942;0.0;0.1257;0.0;0.0;0.0;0.0;-441.32743185;-0.00366608;500.12072859;-0.01227504;-511.23943219;-0.13577902;-510.20511658;0.97227594
0.0;0.0;0.0;0.0;0.0;0.1885;0.0;0.0;0.0;0.0628;-457.39842543;-0.0017871;443.98754747;-0.00283768;-546.58357397;-0.13880688;-748.47654476;4.01884926
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-480.88523175;-6.15e-05;467.73532437;-5.303e-05;-936.05411618;-0.00759772;-474.97574228;-0.00470266
0.0;0.0;0.0;0.2199;0.1571;0.0942;0.0;0.0;0.0;0.0;-396.15171606;-0.00568281;2342.36026711;-16.11213918;-482.20787278;0.05720578;-1986.36813211;1055.96044799
0.0;0.0;0.0;0.0;0.1257;0.1571;0.0;0.1571;0.1571;0.0942;-362.41679315;-0.00373992;521.21465646;-0.60244759;-356.46658058;4.1904355;801.36172;5.66755767
0.0;0.0;0.0;0.0;0.1571;0.0;0.1257;0.0;0.0;0.0;-435.64607957;-0.0037986;456.74030053;-0.0152743;-319.00357725;-5.49677874;-614.26149981;-0.12024481
0.1257;0.1571;0.0;0.2199;0.0;0.0;0.0;0.0628;0.0;0.1571;-417.27540935;-0.00418032;104.63265189;-0.47734311;-432.11306245;1.10635299;-758.70863782;18.54561051
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1257;0.0;-460.99709767;-0.00107676;447.70630108;-0.00097361;-666.29857812;-0.09446498;-646.05449366;-1.1809619
0.0;0.0;0.0;0.0;0.1885;0.0;0.0;0.0;0.0;0.0;-461.15423129;-0.00229822;558.35020827;-0.02979809;-559.18474844;-0.11454509;-559.86568665;-0.34086085
0.0;0.0;0.1257;0.1257;0.1571;0.1885;0.2199;0.1885;0.0;0.0;-378.07670439;-0.00211644;1358.83320265;-3.10315073;825.91370229;3.45908879;-1285.43112865;-176.11340671
0.1885;0.0;0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.0942;-436.38611759;-0.00321546;1025.95818348;-1.29031662;-436.44511131;-0.00074507;-996.98916302;12.31450439
0.0;0.0;0.0;0.1885;0.0;0.0;0.0;0.0;0.0;0.0;-469.53738124;-0.00271903;463.00810991;-0.00954685;-483.5659603;-0.16338888;21.10176133;7.72373345
0.0;0.0;0.0;0.1257;0.1571;0.0;0.0;0.1885;0.0;0.0;-415.64387491;-0.005067;-660.72301515;-6.65621714;-430.39248745;0.02615764;-713.3116854;1.59647198
0.0;0.0628;0.1885;0.0;0.0;0.2513;0.2199;0.0942;0.1571;0.1571;-362.46161512;-0.0013767;5831.90836379;-38.51917658;-1607.41783248;27.9155043;295.83083635;61.63170432
0.0;0.0628;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-486.45081802;-0.00037218;468.710453;0.00165981;-614.98118882;-0.36510555;-316.21935474;-0.39155713
0.0;0.0;0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;-474.27319846;-0.00181219;502.6796937;-0.010551;-646.56881296;-0.13050962;-525.98164584;-0.47381633
0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.0;-448.04821989;-0.002744;514.68971899;-0.01217645;-551.72565912;-0.11476084;-425.10374293;-179.54977038
0.0;0.0;0.0;0.0;0.1257;0.1571;0.1257;0.0;0.0942;0.0;-438.6032027;-0.00396455;2801.58358741;-8.20706249;-516.1038943;0.36868776;398.56948448;9.47399041
0.0;0.0;0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;-451.77524806;-0.00208708;488.57939205;-0.00658244;-630.82234257;-0.11707282;-397.44123325;-1.11574671
0.0;0.0;0.0;0.0;0.2199;0.0;0.0;0.0;0.0;0.0;-483.67501588;-0.00196228;539.40832835;-0.01928621;-465.64887009;-0.13018036;-471.76039712;-0.35740438
0.0;0.0;0.0;0.0;0.1885;0.0628;0.0;0.0;0.0;0.1257;-444.81141106;-0.00328822;547.98576335;-0.08876067;-503.78590877;-0.20666939;-950.22513813;-1.78873225
0.0;0.0;0.0942;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;-463.03103724;-0.00264834;537.39835835;-0.05072599;-507.46218188;-0.07114495;-1533.85931602;-13.62236187
0.2513;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.0;-414.70856555;-0.00433812;665.65860582;-0.23187179;-475.481201;0.01992404;-664.85360396;-4.86537953
0.0;0.0942;0.1571;0.0;0.0;0.0942;0.0;0.0;0.0;0.0;-455.67328303;-0.00290086;502.76732656;-0.05313299;-491.81434828;-0.00443492;-695.64486956;3.09522543
0.0;0.1257;0.0942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-514.44833068;-0.00126834;484.14898449;-0.01022915;-447.67708128;-0.11227254;-589.03055533;0.2655683
0.0;0.0;0.0;0.0942;0.0;0.0;0.1257;0.0;0.0;0.2199;-428.37757547;-0.00537717;558.87890458;-0.15602306;-466.3955663;0.00752507;-1137.05498171;-63.88294005
0.1885;0.0;0.2513;0.0628;0.0;0.0;0.0;0.0;0.0;0.1257;-457.04743803;-0.00400248;-2027.60422427;-12.21146329;-626.96960028;0.71986496;50.02817722;10.55689612
0.0;0.0;0.0;0.0628;0.0;0.1571;0.1885;0.0;0.0;0.0;-447.82968365;-0.00297405;-211.11606207;-6.18380049;-577.55067883;-0.31452309;-491.1408276;-3.02102846
0.0;0.0;0.0;0.0;0.1885;0.0;0.0;0.0;0.0;0.0;-459.86491319;-0.00285383;493.87497602;-0.0082806;-489.76841345;-0.13808966;-442.58862149;-0.07460676
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1885;-472.55574769;-0.00265302;423.33662339;-0.0007944;-546.92811164;-0.11564858;354.60524554;952.7783633
0.0;0.0;0.1885;0.0;0.0;0.0;0.0;0.0;0.1571;0.0;-454.70737221;-0.00356306;391.48240003;-0.03662689;-467.92281659;-0.33798366;-658.48610803;5.77452928
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1885;0.0;0.0;-441.29587228;-0.00296646;534.77755426;-0.02862046;-517.78230124;-0.11399266;-525.42168027;-0.06349519
0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.0;-458.16667116;-0.00204572;489.54909368;-0.0101341;-480.86987919;-0.11921621;-524.65741338;-0.09243198
0.0;0.0;0.0942;0.0;0.0;0.0;0.1257;0.0;0.0;0.0;-438.74809489;-0.0035156;541.11873991;-0.05329669;-521.81405211;-0.11311717;-748.05963985;5.36315702
0.0;0.0;0.0;0.0;0.0942;0.0;0.0628;0.0;0.0628;0.0;-466.22927792;-0.00278068;510.29787926;-0.02005595;-447.28777872;-0.21434058;-2038.4674429;133.91566594
0.0;0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.1257;-456.46012481;-0.00314839;609.59316557;-0.05918056;-423.55204579;-0.40690764;-605.88250048;0.07902025
0.0;0.1885;0.0;0.1257;0.0314;0.0;0.0942;0.1571;0.0;0.0;-401.96095364;-0.00509632;-970.24090701;-4.65839965;-929.28464546;5.88403139;1756.78787284;63.28092167
0.0;0.0;0.0;0.0;0.0;0.1571;0.1885;0.0;0.0;0.0;-447.21944256;-0.00347145;829.0350901;-0.28591648;-491.3284144;-0.09580209;-808.81195456;3.32310441
0.0;0.0;0.1257;0.0;0.0;0.1257;0.0;0.0;0.0;0.0;-467.43861211;-0.00275974;591.58082857;-0.05031115;-476.32003785;-0.23443159;-514.09501226;-0.51713146
0.0;0.0;0.0;0.0;0.1257;0.0;0.0;0.0;0.2199;0.0;-420.5506282;-0.0043783;695.92606694;-0.20038326;-22.34943432;15.4919335;-3790.42271021;1251.93688603
0.0;0.0;0.0;0.0;0.0;0.0;0.1885;0.0;0.2199;0.0;-387.53647547;-0.00494486;603.33718886;-0.12736663;-364.41485556;-0.03219437;-745.97064434;2.19647015
0.0;0.0;0.0;0.0;0.0;0.0;0.2199;0.0;0.0;0.0;-453.92867482;-0.00222769;435.57896103;0.00130359;-614.52118912;-0.09226867;-620.45995686;1.18279434
0.0628;0.0;0.1257;0.2199;0.2199;0.0942;0.0;0.1257;0.0;0.0314;-420.69777691;-0.00263012;1571.92367156;-1.78299054;-14830.3076481;1509.59567693;607.98445491;221.39710434
0.0942;0.0;0.0;0.0;0.0628;0.0;0.0;0.0;0.0;0.0;-437.80764073;-0.00275747;562.00649094;-0.02711741;-568.18527974;-0.12586797;-498.23670828;-0.21738159
0.0;0.0;0.0;0.0;0.0;0.2199;0.0;0.0;0.0;0.1257;-461.42613985;-0.00245076;514.18247295;-0.03125529;-192.49075839;-29.73515991;-555.61499664;1.2401822
0.0;0.0;0.1885;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-457.36115677;-0.00273755;493.21843695;-0.02925212;-560.63766769;-0.12976715;-624.18859855;-0.29945156
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1257;-472.53348031;-0.001874;477.79429196;-0.00654232;-819.73274479;-0.05204562;-318.59003002;-1.18967414
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1885;0.0;0.0;-461.34788041;-0.00149714;534.02539511;-0.03009403;-537.4659327;-0.10894626;-499.82485361;-0.36160048
0.0;0.0942;0.0;0.0942;0.1257;0.1885;0.0;0.2199;0.1885;0.0;-422.10825992;-0.0016064;229.4899295;-0.47105273;-599.84702871;9.36489807;346.13946363;-1.17268027
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1257;0.0;-483.67310308;-0.0012684;476.47810972;-0.00203903;-597.05251093;-0.11963843;-6741.29213021;-976.61541368
0.0;0.0;0.0;0.0942;0.0;0.0628;0.1885;0.0;0.0;0.0;-443.06187826;-0.00367021;482.50062165;-0.03088785;-504.61860196;-0.16967645;-418.68960995;1.38578232
0.1257;0.0;0.0;0.0;0.0;0.0;0.0;0.1571;0.1257;0.0;-429.08539497;-0.00400799;584.72383812;-0.13238754;-478.55932745;-0.083879;332.27722885;102.10344669
0.0;0.0;0.0;0.0;0.1885;0.0;0.1885;0.0;0.0;0.1571;-437.69458966;-0.00407542;704.18551247;-0.49677232;-554.66643687;0.5186224;-3148.13074329;88.53120409
0.0942;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-468.79252538;-0.00130436;490.39239855;-0.003965;-965.10205544;-1.61333298;-697.65700688;-1.40271151
0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.1257;0.0;0.0;-461.90752584;-0.00432335;454.59940115;-0.02186336;-307.69370638;-0.60789781;-580.26742391;0.29619946
0.0;0.1571;0.0;0.0;0.0628;0.0;0.0;0.2199;0.0;0.0;-433.80086988;-0.00403136;401.05744429;-0.00206856;-465.94502617;0.06094182;2701.58013864;91.35255043
0.0;0.0;0.0;0.0;0.0;0.1257;0.0;0.0;0.0;0.1571;-432.80764144;-0.0033424;572.47666785;-0.05407303;1668.66610479;-607.77770342;-280.7436469;-0.37252429
0.1571;0.0;0.0;0.2199;0.1571;0.0;0.0;0.0;0.1571;0.0;-445.14482253;-0.0004168;-60.06756479;-0.56321242;-610.05322251;1.15812237;13640.08949032;3510.65143969
0.1885;0.0;0.0;0.1571;0.1257;0.1571;0.0628;0.0;0.1257;0.1257;-397.34837019;-0.00132781;853.34043275;-0.64264069;317.16804362;4.75380698;179.52773225;10.53390323
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0942;-462.49139148;-0.00158074;486.09464285;-0.00740856;-823.30331967;-0.05830574;114.97317455;-3.32487471
0.0;0.0;0.0;0.0;0.2199;0.0;0.1257;0.0;0.0;0.0;-422.49702529;-0.00410645;685.69751011;-0.33305989;-523.31399185;-0.51439168;-686.03888882;1.39970278
0.0;0.0;0.0;0.0;0.1257;0.0314;0.1885;0.0;0.0;0.0;-380.02728767;-0.00518305;668.00446611;-0.61844554;-1014.24499728;-41.65358018;-672.32277272;3.97861301
0.0;0.0;0.1885;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-485.28103789;-0.0017088;459.82606239;-0.01499407;-547.35178429;-0.12021283;-648.08483891;-3.60352859
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1571;0.1257;0.0;-433.98432032;-0.00338209;647.07264021;-0.08033915;-557.94249093;-14.92546083;-575.17276692;0.5924326
0.0942;0.0;0.0;0.1257;0.1257;0.0;0.2199;0.0;0.0;0.1885;-412.88335806;-0.00224336;344.84335005;-0.22455844;-3106.10265848;56.4895833;574.65147498;4.40700146
0.0;0.0;0.0;0.0;0.0;0.0628;0.0;0.1885;0.0;0.0;-447.2679512;-0.00325951;530.21288194;-0.0319106;-443.81084265;-0.08065041;-831.31070249;1.23244859
0.0942;0.0;0.0;0.0;0.0;0.0;0.0;0.1885;0.0;0.0;-397.04856872;-0.00396366;482.89840831;-0.03548788;-402.31918054;-0.92842963;-517.79955522;0.58963648
0.0;0.1571;0.0942;0.0;0.1571;0.0;0.0;0.0;0.0;0.0;-425.78331377;-0.00484541;679.39211371;-0.27996208;-458.19299317;-0.09801922;528.12222924;63.54745029
0.0942;0.0;0.0;0.1571;0.0;0.0;0.2199;0.0;0.1571;0.1571;-354.1025848;-0.00367167;458.98282938;-0.25019728;-155.99798347;-2.36955041;-510.89407507;49.4599344
0.1257;0.0;0.0;0.1571;0.1885;0.1571;0.2199;0.0;0.0;0.0;-437.01339554;3.533e-05;415.89215684;-1.12256152;-739.95708264;2.07443308;352.39875382;40.01441422
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1571;-523.73548769;-0.00031103;443.02954614;-0.00443047;-496.80857857;-0.14282667;-381.606084;-0.38123072
0.0;0.0;0.0;0.0;0.1885;0.0;0.0;0.1257;0.1257;0.0;-398.31112836;-0.00429263;640.59426109;-0.26248186;-472.22235871;-0.02887013;-574.53695973;4.40303982
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2199;-433.36890429;-0.00321688;566.21117411;-0.02934216;-562.81393365;-0.12964944;-343.16901487;-3.21016966
0.0;0.0;0.1257;0.1885;0.0;0.0942;0.0;0.1571;0.1885;0.0;-388.8861249;-0.00351077;590.91779774;-0.2409111;96.28561611;14.19632855;875.78510331;3.36267888
0.0;0.1885;0.0;0.1885;0.0942;0.1257;0.1257;0.1257;0.0;0.0;-470.59534724;0.00267825;469.12046128;-0.41934132;-46.14630465;3.98015381;559.14118977;2.35855537
0.0;0.0;0.0;0.0;0.0;0.1571;0.0;0.0;0.1257;0.2513;-460.64464285;-0.00322452;456.54771324;-0.03149026;-441.34641945;0.02719468;-1348.62393968;7.02796904
0.0;0.0;0.0;0.0;0.0;0.1257;0.0;0.1885;0.0;0.0;-428.32735049;-0.00345749;481.0975386;-0.04274598;-478.35095452;2.43879189;8.13704406;-13.87803964
0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-480.88523175;-6.15e-05;467.73532437;-5.303e-05;-936.05411618;-0.00759772;-474.97574228;-0.00470266
0.1885;0.0;0.0;0.1257;0.0;0.0;0.0;0.0;0.0;0.0;-393.75107322;-0.00486057;459.78675658;-0.02071668;-574.20980274;-0.21081439;-422.92584248;0.05332022
0.0;0.0;0.0;0.1571;0.0;0.0;0.0;0.0;0.0942;0.0628;-441.89538344;-0.0038126;448.81436254;-0.00282487;-411.78202657;-0.69988411;-1340.65781671;211.71812413
