sg_1;sg_2;sg_3;sg_4;sg_5;f_1_r;f_1_i;f_2_r;f_2_i;f_3_r;f_3_i;f_4_r;f_4_i
0.0;0.0;0.0;0.2199;0.0942;-206.42206231;1.655e-05;-1802.33357114;-0.00129387;-132.27458755;3.773e-05;-525.04475664;-0.00670142
0.0;0.0628;0.2199;0.2199;0.0;-237.74752044;-9.73e-06;4067.960962;-0.00668388;-137.45505292;3.01e-05;342.66419768;-0.00327862
0.1257;0.0;0.0;0.1571;0.0;-130.66087501;-7.79e-06;-729.60349044;-0.00012626;-142.8065842;-2.889e-05;76.91091121;-0.00016546
0.2199;0.0;0.0;0.2199;0.0;3898.00412844;-0.01424032;1350.80274211;-0.00066735;-194.04802242;-1.987e-05;222.20152564;-0.00077765
0.0;0.1885;0.0;0.0;0.1571;-119.21265305;1.226e-05;-8545.82391122;-0.02265866;-376.11926074;0.00032772;-312.03653031;-0.00083137
0.0;0.0;0.1257;0.0;0.0;73.65116297;-2.279e-05;1032.60674618;-0.00034803;-256.29935273;-4.464e-05;56.01667672;0.00059623
0.0;0.0;0.2513;0.0;0.1571;-115.29248952;1.314e-05;-515.69131244;-2.534e-05;-217.23994279;2.43e-06;-1185.37409196;-0.01836576
0.0;0.0;0.0;0.0;0.2199;355.75333588;-0.00024479;1961.02786904;-0.00098322;-306.02661236;-0.00039439;-93.59357117;-0.02010325
0.0;0.0;0.1885;0.0;0.0;-558.7889148;-0.00020934;119749.48322238;-3.85287197;-891.59402532;0.00060835;-1286.13440128;-0.01300544
0.0;0.0;0.0;0.0;0.2513;-1344.92500167;-0.00044703;-689.99755433;-0.00015559;-335.73671842;-4.561e-05;527.02089197;-0.00739509
0.1885;0.1571;0.2199;0.1257;0.0;178.47576849;-1.83e-06;-511.52041755;1.231e-05;123.08276562;3.745e-05;-44.17786703;-0.00048911
0.0;0.1885;0.1885;0.0942;0.2513;-165.25103664;3.426e-05;-405.07909068;-5.267e-05;-279.81520293;0.0005783;-326.98208612;-0.00025972
0.0;0.0;0.0;0.1257;0.0;7253.20832451;-0.0601854;-3711.58318717;-0.00418456;-317.31496049;-3.1e-05;-7934.15193151;-0.86878544
0.0;0.0;0.0;0.2199;0.0;366.54227072;-0.00025199;-1285.13608382;-0.00069842;-4222.904687;-0.07561106;-516.71584919;-0.00284656
0.0;0.0;0.0;0.0;0.2199;695.66803395;-0.00059672;-763.15133499;-0.00020556;3008.92850562;-0.05164941;-295.17883429;-0.00944459
0.1885;0.1571;0.0;0.0;0.0;-114.65356694;4.89e-06;-390.26486833;-3.424e-05;102.91326208;-0.00060425;-117.7885324;-0.00120164
0.0;0.0;0.0314;0.0628;0.0;257.71332343;-0.00011389;816.27954708;-0.00019124;-21833.5133727;-0.41502473;288.20152585;-0.0012146
0.2199;0.1885;0.2513;0.0942;0.0628;187.17691737;8.38e-06;-123.56578407;9.87e-06;-85.81992008;-0.00013581;-428.48048972;0.00423551
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.1257;0.1257;0.0;0.0;-1078.70058599;-0.00092472;42482.57836993;-0.53856184;-611.68570325;-0.00012425;-487.40330122;-0.00228658
0.0;0.1885;0.1257;0.2827;0.0;-197.35902899;5.27e-06;-552.92099368;4.443e-05;1560.68080009;0.06679215;-1791.96568715;-0.03323937
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.2513;0.0;0.0;0.0;-167.75673075;5.63e-06;-545.46281;-8.475e-05;-192.11532268;-0.0004038;-612.70203315;-0.01690428
0.0;0.0;0.0;0.0;0.1885;351.77909629;-0.00027347;473.62447345;-7.932e-05;-546.44059348;-0.00013713;290.40233732;-0.00053395
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.1571;0.0;0.0942;0.0;0.0;-585.26032058;-0.00029775;-1018.15545599;-0.00021718;-588.2664484;1.703e-05;-150.60500113;0.00233419
0.0;0.0;0.0;0.0;0.1885;385.49986811;-0.00026849;1605.54324974;-0.00072335;-237.4905573;-2.088e-05;170.34243122;-0.00011199
0.0;0.0;0.0942;0.1571;0.2199;-457.3226073;0.00010727;-315.02909244;-2.044e-05;1200.43017562;0.00273464;303.66677637;0.00236643
0.0;0.0;0.0;0.0;0.1257;285.28880027;-0.0001867;509.11068951;-9.056e-05;-231.39135451;-1.356e-05;-3298.74896903;-0.0743801
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0628;0.0628;0.0;0.1885;-215.98064;-3.107e-05;-7830.88737655;-0.01569848;-869.05550195;0.00046661;-341.72623744;0.00076125
0.0942;0.0;0.0628;0.0;0.0;283.90989857;-0.00013227;1821.4615448;-0.00096834;-417.34651208;-1.883e-05;-3.61744219;-0.00043193
0.0;0.0;0.1571;0.0;0.0;-240.1371328;9.5e-07;-1677.42023208;-0.00072097;-287.07365265;-0.00022005;-3308.86893195;-0.0666875
0.0;0.0628;0.1257;0.0;0.2199;-404.6483339;-0.00013666;-419.86732597;-2.904e-05;-174.52535079;4.89e-06;1624.11628835;-0.18457858
0.0314;0.0;0.0;0.0;0.0;405.23289878;-0.00025164;1446.43034775;-0.00053185;-840.89367438;-0.00026812;519.07912317;-0.00031976
0.1257;0.1257;0.0;0.0;0.0628;-200.23352001;-2.257e-05;-4472.50465454;-0.00525981;-1000.53328408;0.00023173;-18381.34532272;-37.65776678
0.0;0.0;0.1257;0.1885;0.0;-224.07376782;2.577e-05;-4039.40098683;-0.005983;-65.89006304;7.385e-05;-35.53522616;-0.01056802
0.0;0.0;0.0;0.0942;0.0;129.92929507;-5.748e-05;626.27448481;-0.00012544;-244.77818154;-2.249e-05;-368.21306196;0.01561396
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0942;0.0;0.0;302.55797639;-0.00015229;1264.46269404;-0.00045106;-132.9078224;0.00130596;434.94174543;-0.0002825
0.0;0.0;0.2199;0.0;0.0314;-235.73811073;-2.728e-05;-156.27696924;-9.21e-06;114.12722813;0.0008151;-37.3831036;-0.00530309
0.0;0.0;0.2199;0.0;0.0;931.20973225;-0.00102686;-3024.41051168;-0.00268652;-419.78995221;-1.451e-05;32.8709383;0.00428656
0.0;0.0628;0.2199;0.0;0.0;-227.66222843;-1.014e-05;-550.03326281;-7.106e-05;-261.50490513;8.17e-06;2775.68964427;-0.0272628
0.0;0.0;0.0;0.2513;0.0;-161.46486007;3.021e-05;-367.12299906;-3.155e-05;-431.8715345;-3.736e-05;-13456.14019246;-1.39726314
0.0;0.0;0.0;0.2513;0.1257;-943.66843757;-0.0004686;-193.84770248;-9.63e-06;-135.35025684;-9.043e-05;230.3908524;0.00035848
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.2199;0.2827;0.0;0.0942;0.0;-225.63169399;4.553e-05;-268.093646;-4.86e-06;-365.67371407;3.924e-05;-122.77695818;-9.46e-05
0.1885;0.0;0.0;0.1571;0.0;-194.70109521;1.934e-05;-295.47048114;-8.63e-06;724.86420482;0.00113568;64.76717584;-0.00397502
0.0;0.0628;0.0;0.1571;0.0;183.18108507;-0.00012037;6464.5189977;-0.01260087;-169.57324859;6.6e-06;457.43424423;-0.00995623
0.0;0.0;0.2199;0.1257;0.0;-4018.50378839;-0.01339682;-688.31326383;-0.00013049;-117.40596263;-2.61e-06;687.52297996;-0.00815541
0.1571;0.0;0.0;0.1885;0.0;-95.17288216;4.79e-06;1419.78187204;-0.00063946;-194.6127528;6.217e-05;48.96233585;-0.00011583
0.0;0.1257;0.0;0.0;0.1885;-351.44761636;7.5e-07;-354.51338276;-3.548e-05;-227.1045192;1.94e-06;209.33672188;-0.0004759
0.0;0.2513;0.0;0.0;0.0;-154.84566691;6.44e-06;-2026.24518005;-0.00092994;-454.08312384;-2.196e-05;69.30446783;-0.00211846
0.0;0.1885;0.2199;0.0;0.0942;-438.91211752;9.635e-05;-156.84220607;-2.58e-06;-118.04826596;0.00010221;-846.91525292;-0.01079474
0.1571;0.0;0.0;0.0;0.0;-99.55165945;7.5e-06;9671.42404265;-0.02289415;-466.20494489;-4.241e-05;506.39255089;0.0002501
0.0;0.0;0.0;0.1571;0.0;280.81799768;-0.00016597;-604.42280232;-0.00011544;-159.06362347;-1.933e-05;1543.80806637;-0.01573723
0.2513;0.0;0.0628;0.0;0.0;-130.66900802;1.9e-06;-304.65759593;-2.145e-05;-275.7172838;-4.399e-05;-1514.37298494;-0.0528783
0.0;0.0;0.1885;0.0;0.0;122.3541299;-4.301e-05;697.00076179;-0.00016293;-146.43583112;-1.475e-05;-60.0029;-0.00197293
0.0;0.1571;0.1885;0.0;0.0;92.81373178;-2.769e-05;-1830.35313719;-0.00114011;-116.16332228;-7.34e-06;-172.78667287;-0.00085514
0.0;0.2199;0.0;0.0942;0.0;-2355.87704346;-0.0079072;-1147.04000952;-0.00038002;-844.17792811;0.0001897;307.10088605;-0.00232511
0.0942;0.0;0.1885;0.0;0.0;-240.78421258;-3.01e-06;-1112.68941869;-0.00033025;-585.7801008;1.535e-05;122.16053688;0.00065813
0.0;0.0;0.0;0.2199;0.0;2290.40813114;-0.00547173;17313.74308957;-0.0933243;-222.02390522;2.688e-05;69.55765908;-0.00097861
0.1885;0.0;0.0;0.0;0.0;-264.70650834;-1.007e-05;-2632.26816223;-0.00243036;-190.86199387;-6.14e-06;407.51453509;-0.00086997
0.0;0.0;0.0;0.1257;0.0;162.8293035;-7.686e-05;4794.75261736;-0.00665749;-682.17838571;-0.00016621;484.67504925;-0.00273271
0.0;0.0;0.0;0.0;0.1885;677.22380491;-0.00072653;377.08616397;-6.088e-05;-961.31877206;-0.003243;152.39025172;0.00059332
0.1257;0.2199;0.0;0.0;0.1257;53.9003275;-1.648e-05;-1053.99034171;-0.00036603;-1197.31149778;0.00037721;62.219492;0.00042312
0.2199;0.1257;0.0;0.0;0.0;-215.55117931;-2.58e-05;-456.56437628;-6.527e-05;-490.97265739;2.478e-05;-12944.24310406;-2.4988661
0.0;0.1257;0.0;0.0;0.2513;-138.52292629;1.212e-05;-166.15055432;2.99e-06;-24.82129143;4.48e-06;789.70167202;-0.06761276
0.0;0.0;0.2199;0.0;0.0;-349.04198267;-1.231e-05;3684.13640704;-0.00419099;-360.07974344;5.83e-06;53.85601368;-0.00057351
0.0;0.0;0.1885;0.0;0.0;-676.95794658;-0.00020628;831.32116489;-0.00023419;-625.82823563;-0.00013106;-40.93758841;-0.00168086
0.0;0.0;0.0;0.2199;0.2513;-585.8672899;-2.758e-05;-107.95256441;2.06e-06;-55.04932981;7.3e-06;-542.547507;-0.00254764
0.2199;0.0;0.2513;0.1571;0.0942;598.39383019;5.785e-05;-181.5709376;7.99e-06;-110.56428536;0.0001922;1385.04767755;-0.04226549
0.1885;0.0;0.0;0.0;0.0;-95.77117717;8.01e-06;-22179.76132015;-0.1091645;-450.43057762;2.216e-05;486.27151743;0.00349966
0.0;0.2199;0.0;0.0;0.0942;863.61566112;-0.00114727;-1848.486093;-0.00080473;-608.12907492;-0.00026333;3817.21170239;-0.28574861
0.0;0.0;0.0;0.0;0.2199;563.3734906;-0.00044052;-2233.06647416;-0.00126194;-328.91544674;-0.00024652;-81.24631749;-0.00339246
0.1257;0.1885;0.0942;0.0;0.1571;-124.08361386;2.379e-05;-574.15869388;-0.00010327;91.13932731;4.253e-05;30.07163977;0.00245287
0.2199;0.0;0.0;0.0;0.0;-92.62173567;1.376e-05;-602.93475414;-5.392e-05;-302.3496297;5.221e-05;5235.32953668;0.29528272
0.0;0.0;0.2199;0.0;0.1571;-236.39998445;-3.42e-06;-485.7542769;-2.825e-05;204.23964975;-0.00140641;223.64876364;-0.00119976
0.2827;0.0;0.0;0.2199;0.0;1006.41545133;0.00062531;-382.73814941;-4.83e-06;-3804.87387517;-0.08999863;-130.46286275;-0.00120567
0.0;0.0;0.0;0.0;0.0314;405.23289878;-0.00025164;1446.43034775;-0.00053185;-840.89367438;-0.00026812;519.07912317;-0.00031976
0.0;0.0;0.1885;0.0;0.0;-153.48021347;9.57e-06;-947.53994985;-0.00022544;-558.21012865;-7.267e-05;820.60411652;-0.0036958
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0314;0.0;0.0;0.0;0.0;405.23289878;-0.00025164;1446.43034775;-0.00053185;-840.89367438;-0.00026812;519.07912317;-0.00031976
0.0;0.0;0.0;0.1571;0.0;279.29620338;-0.00014838;521.55245553;-9.675e-05;-696.23711856;-0.0001958;-218.92625623;0.00338924
0.0;0.1571;0.0;0.1571;0.0;-340.60122599;1.936e-05;-226.6643985;-1.233e-05;-271.35392863;5.188e-05;331.05270568;-0.00102822
0.0;0.0;0.0942;0.0;0.0;-1119.13415887;-0.00108776;2769.04406687;-0.00201546;-522.16757498;-8.848e-05;2417.54920111;-0.05533845
0.0;0.0;0.0;0.1885;0.0942;800.27165837;-0.00112563;-271.85972929;-3.888e-05;-150.21429291;-1.916e-05;74.57395002;-0.00031621
0.0;0.0;0.2513;0.1571;0.0;-445.5398683;-3.34e-06;-802.53362298;-0.00015239;606.89446506;-0.00482138;-196.33538237;-0.00438486
0.1885;0.0;0.0;0.0;0.1571;4966.31556353;-0.02172535;-351.09953251;-3.269e-05;-111.62131234;0.00019427;3.79631369;0.00088037
0.2827;0.0;0.1885;0.0;0.0;-29.49836893;4.91e-06;-1143.19914388;-0.00041348;95.58600612;-0.00014672;-28.11172968;-0.00043903
0.0;0.0;0.0;0.0;0.1885;368.61248027;-0.00026212;1470.9652766;-0.00082611;-238.23603504;-0.00011911;-1645.63183214;-0.02384145
0.0;0.1257;0.0;0.0;0.0942;-80.26805717;3.35e-06;808.74693136;-0.00029012;2562.83929984;0.35513418;130.16363244;-0.00030865
0.0;0.0;0.1257;0.0;0.0;-218.21688596;-6.71e-06;-1168.08559188;-0.00036666;-466.7127582;-9.988e-05;219.39073575;-0.00188372
0.0;0.0;0.0;0.1571;0.2199;288.94486024;-0.00018789;519.12820059;-0.00013021;-231.802363;-4.578e-05;-149.87213075;0.01248436
0.0;0.0;0.0;0.2199;0.0;580.4493811;-0.00058305;3834.28342582;-0.00585342;-226.86359432;-1.724e-05;-555.4638373;-0.00747428
0.0;0.1257;0.0;0.0;0.0;87.02896979;-2.423e-05;1844.18357928;-0.00081723;-587.81138451;-0.00010574;221.96416087;-0.00661712
0.0942;0.0;0.0;0.0942;0.1571;371.72765487;-0.00029392;501.99421267;-8.528e-05;2824.61970777;0.00761627;-612.00213417;-0.011048
0.0;0.0;0.0;0.0;0.1571;470.25185293;-0.00032954;2222.73612294;-0.00147344;-357.89797095;-0.0002043;-1236.7947586;-0.05619944
0.2199;0.1885;0.0;0.1257;0.2513;984.2105166;0.00105609;1172.87702842;0.0007707;93.82679086;0.0002342;18.29816914;-0.00022034
0.0;0.1257;0.0;0.1571;0.1571;9.74229286;-2.14e-06;-139.67463221;-1.991e-05;-177.09903288;-2.367e-05;230.44203038;-0.01395935
0.2199;0.0;0.0;0.0;0.0;-129.31597322;1.412e-05;-401.92808698;-5.936e-05;-1175.83705953;-0.00062755;325.5030692;-0.02065328
0.0;0.0;0.1571;0.0;0.1571;-446.23388438;-0.00011441;-951.12862816;-0.00015091;-47.4357584;-8.198e-05;-750.00798161;-0.03306781
0.0;0.0942;0.0;0.0;0.0;128.76111133;-4.133e-05;-3559.17313022;-0.00319098;-514.69202937;-0.00024551;1300.04316786;-0.00953387
0.0;0.1257;0.0;0.0;0.0;248.52569899;-0.00011417;1211.36847506;-0.00038073;-579.09821353;-0.00066465;-871.66967097;-0.08017978
0.0;0.1571;0.0;0.0;0.0;186.14745375;-7.221e-05;-1823.65532549;-0.00084708;-536.97513378;-0.00010381;1064.77041901;-0.00749316
0.0628;0.0;0.0314;0.0628;0.0;-402.86420461;-9.015e-05;-5223.16128925;-0.00775336;-603.92031029;-0.00011993;776.45991931;-0.00264054
0.2513;0.0;0.1885;0.2199;0.0628;-210.24635186;2.675e-05;-448.49939607;-1.135e-05;151.23923929;5.225e-05;-214.69026894;-0.0022949
0.0;0.1257;0.0;0.0;0.1885;-186.45171535;-2.97e-06;-1448.98012007;-0.00020163;-45.84624026;1.575e-05;468.9415724;-0.0027524
0.0628;0.0;0.0;0.0628;0.2199;-12306.45494522;-0.31802054;-846.23322754;-0.00037446;-133.79408445;0.00019496;102.4906532;-0.0009199
0.0;0.0;0.1571;0.1571;0.0;-193.49873774;-2.11e-06;-795.95414312;-0.00019842;-33.43220796;0.00019621;449.67255604;-0.00789693
0.0;0.0;0.0;0.2827;0.0;-355.12941893;7.218e-05;-1962.10863956;-0.00088323;-346.06952545;1.535e-05;238.91337355;-0.00598906
0.1571;0.0;0.0;0.1571;0.0;-32.62863499;3.42e-06;-1051.94194416;-0.00044834;-86.45161761;1.23e-06;-383.82418597;-0.0003806
0.0;0.0;0.0;0.0942;0.0;360.11580093;-0.00023661;-3452.89493773;-0.00375502;-758.88911494;-0.00274091;11276.78044109;-1.18831203
0.2827;0.0;0.0;0.0;0.1885;-132.89484452;2.433e-05;-535.85370722;4.756e-05;511.58367696;0.00276598;100.99786125;-0.21943038
0.0;0.0;0.1885;0.0;0.1571;57.7393502;-1.985e-05;240.97421769;-5.915e-05;-136.29085077;2.261e-05;-150.21499119;0.03235009
0.0942;0.0;0.0;0.0;0.0;1094.25953492;-0.00154584;-8481.6654882;-0.02298617;-833.30580262;-0.00021016;-702.06426878;-0.01085321
0.0;0.2199;0.0;0.0628;0.0;-223.32339377;-6.76e-06;-511.55148577;-7.969e-05;-231.04114204;-6.915e-05;231.80977498;-0.00084154
0.0;0.0;0.1571;0.0;0.0;-465.84675125;-6.233e-05;2057.27497198;-0.00125068;-2.82820837;0.00056583;1767.24617057;-0.05054435
0.2827;0.2199;0.2513;0.2199;0.0;-4636.76228793;0.01906727;-4888.15972756;0.0068398;82.72946044;3.1e-06;85.85859517;0.01179047
0.1885;0.0;0.0;0.0942;0.0;-68.74018417;6.65e-06;-4162.29495392;-0.00330287;-429.09955058;7.9e-05;-222.88782227;-0.00332762
0.0;0.2199;0.0;0.0628;0.0;-115.59755625;9.75e-06;-307.54000025;-3.256e-05;-348.72406278;-2.611e-05;-217.48797318;0.00464819
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0942;0.0;0.0;0.0;1276.35136161;-0.00211604;9270.02480807;-0.02371385;-354.75269428;-0.00015777;858.9991378;-0.0093111
0.1571;0.0314;0.2513;0.0;0.2827;990.75194127;0.00047881;-874.34953152;5.605e-05;-787.35424204;0.00048539;-514.9491681;0.02168857
0.0;0.1885;0.0;0.1571;0.0;-494.51620888;-3.857e-05;-550.21529608;-7.98e-05;-925.32684308;-0.00360308;-1146.48708312;-0.0008333
0.1885;0.1571;0.2199;0.0;0.0;-56.82701196;6.96e-06;-291.27810597;5.44e-06;-436.76199737;0.00078901;2533.16822767;-0.51169813
0.0;0.0;0.0;0.0;0.1257;254.51277376;-0.00015838;601.64161611;-8.95e-05;17.40560621;-0.00046293;148.62826941;-0.0005345
0.0;0.1257;0.1571;0.0628;0.0;-219.42514398;-4.4e-06;-241.65606045;-1.466e-05;1.52448577;0.00016934;-49.02400497;-0.00097953
0.0;0.0;0.0;0.0;0.2199;-667.70395535;0.00011159;-581.11067789;-0.00010351;-302.82923025;-0.00012457;-141.2203981;-0.00143295
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.0;0.0942;0.1257;106.16857179;-5.812e-05;377.47549467;-6.529e-05;-172.97366489;-3.197e-05;210.67370541;0.00049076
0.0;0.1885;0.0314;0.0;0.0;-184.18286732;6.56e-06;-407.8510289;-4.134e-05;-120.5445514;-8.404e-05;-4.25296353;-0.0008594
0.0;0.1885;0.2199;0.0;0.0;-201.18394548;2.87e-06;-274.08345429;-1.867e-05;-48.86515845;0.00044659;4.69600188;-0.00023665
0.1571;0.0942;0.0;0.0;0.1257;58.98648769;-1.607e-05;-3113.21167077;-0.00262472;1499.09807701;-0.04396644;1876.29399183;0.03221588
0.0;0.0;0.0;0.0314;0.1571;325.43472664;-0.00019634;713.06555467;-0.00020418;-553.44529975;-0.00057519;781.28878117;-0.001113
0.0;0.0;0.0;0.0;0.2199;7352.38244731;-0.03798567;6208.97522358;-0.01392573;-289.04918802;-2.627e-05;141.9294447;-0.00478833
0.0;0.0;0.0942;0.0;0.2199;-359.0996866;5.721e-05;-663.3585589;-0.00021349;-1686.62182571;-0.01340999;1233.94508942;-0.00083742
0.0;0.0;0.0;0.2513;0.0;330.8985271;-0.00021946;-1652.65021615;-0.00106202;-379.17524338;0.00273844;-22762.39201536;-10.10668999
0.1257;0.0;0.0;0.0628;0.0;-197.40863896;-1.562e-05;-814.53717948;-0.00014422;-293.9402089;-1.181e-05;705.77172992;-0.00576272
0.1571;0.1885;0.1257;0.2199;0.0;-38.6468962;3.01e-06;-341.57428022;-1.387e-05;-388.9053839;0.00138591;1777.90718069;0.18398288
0.1571;0.0;0.0;0.0;0.0;242.74563427;-0.0001084;-2355.82524831;-0.00144461;-202.06585584;-2.543e-05;-414.64030529;-0.00241621
0.0;0.0;0.0;0.0;0.1885;296.23893625;-0.0002016;1349.19435954;-0.0005377;-665.55234165;-0.00204847;2089.84835066;-0.03576763
0.0;0.1885;0.0;0.0;0.0;230.29607765;-0.00010446;-1098.51777799;-0.00034919;-1606.93133785;-0.00298934;-897.92344991;-0.03027075
0.0;0.2199;0.1257;0.2199;0.0;-218.06209992;4.216e-05;-679.92234216;-0.00011056;-517.51544512;-0.00057695;1596.9989752;-0.22782823
0.0;0.2199;0.0;0.0;0.0;-555.65869542;-0.0002474;-321.22281724;-3.352e-05;-172.28550919;-8.359e-05;73.04729839;8.084e-05
0.1257;0.0;0.0;0.1571;0.2199;273.91273961;5.263e-05;-572.36064563;-4.733e-05;-108.9291759;1.524e-05;-1632.39183818;-0.07666169
0.0628;0.1571;0.0;0.0;0.0;-1288.79671337;-0.00151001;-2454.18668485;-0.00170409;-438.00016391;6.41e-06;-142.46320023;0.00076883
0.1885;0.0;0.0;0.0;0.2199;-198.47215778;3.5e-06;-785.16575114;-0.00016675;-1002.3773013;0.00106584;-55.03858712;-0.00121688
0.1885;0.0;0.0;0.0;0.0;-115.37593129;1.07e-05;-887.30742519;-0.00023113;624.84037146;-0.00533039;727.1382611;0.00017017
0.0;0.0;0.0;0.0;0.1885;383.54319757;-0.00027795;697.64412319;-0.00014147;-461.78943928;-7.664e-05;286.44172384;-0.00049124
0.2513;0.0;0.0;0.0;0.0;332.37708239;-0.00016547;-2019.38205027;-0.00216015;-309.73300496;-4.661e-05;3.284246;-0.00031992
0.2513;0.0;0.2199;0.0;0.0;3269.20707884;-0.01023692;-233.99777694;-1.391e-05;-393.94924334;0.00011947;284.14313726;-0.00221282
0.2513;0.0;0.0;0.0;0.1571;-191.01709243;2.326e-05;-364.07302581;-2.942e-05;157.69518202;0.00054519;-23.6100495;-0.0002542
0.2199;0.0;0.0;0.0;0.1885;-45.57296279;6.23e-06;-1256.4199817;-0.00048183;-707.37807492;0.00028811;-6063.46974997;-0.3339922
0.1257;0.0;0.2199;0.1885;0.0;-121.31919202;1.379e-05;-209.68187035;-1.348e-05;-385.70634975;7.387e-05;343.3223513;0.00909821
0.0314;0.1571;0.0;0.1257;0.1885;-141.3044537;-3.95e-05;-410.4313131;-9.072e-05;-2127.09519248;0.00571113;238.60489235;0.00166081
0.0;0.0942;0.0;0.0;0.0;795.9974188;-0.00083782;-3745.70729629;-0.00392835;-1532.18208488;-0.00103434;916.89944323;-0.00693988
0.0;0.1257;0.1571;0.0;0.0;-177.76857714;2.64e-06;17300.36704358;-0.07407701;-307.84242614;0.00023102;-107.83495017;-0.00221638
0.0;0.0;0.0;0.0;0.1885;286.88600525;-0.00019271;972.67473401;-0.00036848;-150.10271455;-0.00019423;1035.24960941;-0.00572168
0.0;0.0;0.0;0.0;0.0;405.23674842;-0.00025165;1446.44504275;-0.00053185;-840.90382254;-0.00026812;519.16900865;-0.00031994
0.0;0.0;0.1571;0.0;0.2199;-336.05989268;4.712e-05;-238.34578878;-1.305e-05;-69.58580879;8.29e-05;1213.08827256;-0.01769499
0.0;0.0;0.0942;0.0;0.2199;208.34847621;-9.589e-05;286.32386979;-4.683e-05;-233.43497957;6.325e-05;253.2618705;-0.00142113
0.0;0.0;0.0;0.0;0.1571;336.94726834;-0.00021682;-688.55582337;-0.00011384;-2162.46922303;-0.01377176;103.09303816;-0.00058237
0.0;0.1571;0.1571;0.0;0.0;109.97902689;-3.609e-05;-759.76646764;-0.00017231;536.26743248;0.00417226;2.81148497;-0.00335804
0.0;0.0;0.2827;0.0;0.0;407.4920412;-0.00029444;2747.90539453;-0.0025983;4599.84844808;0.0946514;84772.12901019;-54.17104236
0.1885;0.1257;0.0;0.0;0.0942;-151.74033855;2.324e-05;-385.61849647;-2.233e-05;-1492.87998284;0.00119767;335.28623748;-0.00433811
0.1257;0.1257;0.1257;0.0;0.0;112.05547673;-3.595e-05;-474.81695986;-4.758e-05;297.90111608;0.00023259;46.98375014;-0.00041731
0.0;0.0;0.0;0.0;0.2513;625.1929241;-0.00062398;-6726.96036594;-0.01450394;-431.90753275;-0.00014989;462.33592694;-0.00353404
0.0;0.0;0.0;0.2199;0.0628;-351.87849778;3.25e-06;-303.72105846;-2.793e-05;-226.37577588;-7.028e-05;552.37515926;0.00644039
0.0;0.0;0.1885;0.0;0.2199;-465.73742544;-0.00012053;-262.35611848;-6.21e-06;-45.42431327;4.382e-05;23.51114687;-0.00028136
0.0;0.0;0.0;0.0;0.1885;506.29117477;-0.00036133;-1708.08494451;-0.00081262;-417.29427645;-0.00014723;358.99211757;0.00493488
0.0314;0.0;0.0;0.0;0.0;405.23289878;-0.00025164;1446.43034775;-0.00053185;-840.89367438;-0.00026812;519.07912317;-0.00031976
0.0942;0.1257;0.0942;0.1885;0.0;98.39766718;-0.00010191;-227.16217918;-3.181e-05;-143.69949213;2.471e-05;-309.91798739;0.00065971
0.0;0.0;0.1257;0.1571;0.0;2717.96108178;-0.00506817;4528.94999742;-0.00694816;-162.44581893;3.353e-05;469.95319161;0.00068541
0.0;0.0;0.0;0.1885;0.0;672.21258949;-0.00090488;2379.16541941;-0.00178377;-369.32989688;4.251e-05;-6329.07999808;-0.39722694
0.0;0.0;0.2513;0.0;0.0314;13739.41789719;-0.22164123;-791.62035603;-0.00019352;-529.79316044;-0.0007565;-2385.53592473;0.07252803
0.0;0.1257;0.0;0.1571;0.0;1209.43701896;-0.00145223;-1637.26687491;-0.00075635;-552.939088;2.405e-05;-5513.58103612;0.01829116
0.0;0.0;0.0;0.0;0.2827;666.03608243;-0.00056618;-1227.12355041;-0.00027958;-4600.63180761;0.07043035;15022.66600154;-0.94426658
0.0628;0.1257;0.0;0.0314;0.0;-220.65162766;2.215e-05;-516.70829904;-7.876e-05;-167.85063575;5.486e-05;526.21217852;-0.00252323
